,bankssts-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,transversetemporal-rh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.4251497005988024,0.2874251497005988,0.0,0.15568862275449102,0.03592814371257485,0.09580838323353294,0.0
insula-rh,0.0,0.25268817204301075,0.489247311827957,0.0,0.13978494623655913,0.03225806451612903,0.08602150537634409,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lingual-lh,0.0,0.25773195876288657,0.25773195876288657,0.0,0.25773195876288657,0.061855670103092786,0.16494845360824742,0.0
parahippocampal-lh,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.0
parahippocampal-rh,0.0,0.12295081967213115,0.12295081967213115,0.0,0.12295081967213115,0.04918032786885246,0.5,0.08196721311475409
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.967741935483871
