,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.652046783625731,0.059941520467836254,0.0,0.08625730994152046,0.0,0.09941520467836257,0.05701754385964912,0.04532163742690058
frontalpole-rh,0.027493606138107418,0.4092071611253197,0.0,0.17902813299232737,0.0,0.12404092071611253,0.1745524296675192,0.08567774936061381
fusiform-lh,0.0,0.0,0.614070351758794,0.0,0.3748743718592965,0.0,0.0,0.011055276381909548
medialorbitofrontal-rh,0.0456656346749226,0.21052631578947367,0.0,0.5015479876160991,0.0,0.13854489164086686,0.07662538699690402,0.027089783281733747
parahippocampal-lh,0.0,0.0,0.3772819472616633,0.0,0.603448275862069,0.0,0.0,0.019269776876267748
rostralanteriorcingulate-lh,0.057408844065166796,0.15205585725368503,0.0,0.13886733902249807,0.0,0.5089216446858029,0.10162916989914662,0.041117145073700546
rostralanteriorcingulate-rh,0.03214596003475239,0.23370981754995657,0.0,0.08774978279756733,0.0,0.1155516941789748,0.38922675933970463,0.1416159860990443
temporalpole-rh,0.031,0.138,0.009,0.031,0.017,0.053,0.163,0.558
