,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.8883333333333333,0.043333333333333335,0.008333333333333333,0.0,0.0,0.0,0.041666666666666664,0.018333333333333333
frontalpole-rh,0.022518765638031693,0.5688073394495413,0.08006672226855713,0.15512927439532945,0.09174311926605505,0.012510425354462052,0.027522935779816515,0.041701417848206836
insula-lh,0.0025884383088869713,0.08541846419327007,0.5125107851596203,0.2657463330457291,0.0992234685073339,0.0,0.022433132010353754,0.012079378774805867
lateralorbitofrontal-lh,0.0,0.1404833836858006,0.24169184290030213,0.4773413897280967,0.09516616314199396,0.01283987915407855,0.0,0.0324773413897281
rostralanteriorcingulate-lh,0.0,0.09947643979057591,0.09860383944153578,0.10645724258289703,0.5366492146596858,0.15881326352530542,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.025435073627844713,0.0,0.025435073627844713,0.24899598393574296,0.6720214190093708,0.0,0.028112449799196786
temporalpole-lh,0.04245283018867924,0.04559748427672956,0.03459119496855346,0.0,0.0,0.0,0.8773584905660378,0.0
temporalpole-rh,0.019400352733686066,0.08818342151675485,0.02821869488536155,0.07583774250440917,0.0,0.031746031746031744,0.0,0.7566137566137566
