,frontalpole-lh,frontalpole-rh,insula-lh,paracentral-lh,paracentral-rh,parahippocampal-lh,precuneus-lh,superiorparietal-lh
frontalpole-lh,0.6018433179723502,0.2608294930875576,0.052534562211981564,0.03317972350230415,0.0,0.0,0.030414746543778803,0.02119815668202765
frontalpole-rh,0.27209533267130087,0.4458788480635551,0.05759682224428997,0.06355511420059583,0.019860973187686197,0.0,0.07646474677259185,0.06454816285998013
insula-lh,0.042275172943889314,0.03843197540353574,0.4796310530361261,0.061491160645657184,0.05226748654880861,0.14142966948501154,0.09915449654112221,0.08531898539584935
paracentral-lh,0.015187470336971999,0.024679639297579496,0.034171808258187,0.2781205505457997,0.1874703369719981,0.0,0.2102515424774561,0.25011865211200757
paracentral-rh,0.0,0.01,0.039375,0.245,0.28125,0.0,0.200625,0.22375
parahippocampal-lh,0.0,0.0,0.20364415862808147,0.0,0.0,0.7963558413719185,0.0,0.0
precuneus-lh,0.011990407673860911,0.03213429256594724,0.05995203836930456,0.21726618705035972,0.15971223021582734,0.0,0.2776978417266187,0.24124700239808153
superiorparietal-lh,0.006957328385899814,0.02458256029684601,0.048701298701298704,0.24489795918367346,0.16743970315398887,0.0,0.22866419294990722,0.2787569573283859
