,Fp1,Fz,FT9,TP9,F8,AF7,AFz,AF8
Fp1,0.40789473684210525,0.0,0.40789473684210525,0.0,0.18421052631578946,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.38666666666666666,0.0,0.4533333333333333,0.0,0.16,0.0,0.0,0.0
TP9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F8,0.32,0.0,0.28,0.0,0.4,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
