,Fp1,FT9,P7,F8,Fp2,F5,AF8,FCz
Fp1,0.39805825242718446,0.0,0.0,0.0,0.22330097087378642,0.0,0.0,0.3786407766990291
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.3386243386243386,0.3333333333333333,0.005291005291005291,0.32275132275132273,0.0,0.0
F8,0.0,0.0,0.2195945945945946,0.38513513513513514,0.030405405405405407,0.36486486486486486,0.0,0.0
Fp2,0.20192307692307693,0.0,0.028846153846153848,0.10576923076923077,0.3557692307692308,0.125,0.0,0.18269230769230768
F5,0.0,0.0,0.2079207920792079,0.37623762376237624,0.036303630363036306,0.3795379537953795,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.4,0.0,0.0,0.0,0.21,0.0,0.0,0.39
