,Fp1,Fz,FT9,TP9,F8,AF7,AFz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.3170731707317073,0.34146341463414637,0.0,0.0,0.0,0.0,0.34146341463414637
FT9,0.0,0.20588235294117646,0.39705882352941174,0.0,0.0,0.0,0.0,0.39705882352941174
TP9,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,0.0
AF8,0.0,0.19117647058823528,0.36764705882352944,0.0,0.0,0.0,0.0,0.4411764705882353
