,FT9,P7,P8,FC6,F8,AF7,FT7,TP8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.47368421052631576,0.0,0.5263157894736842,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.4
FC6,0.0,0.3958333333333333,0.0,0.6041666666666666,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.5454545454545454,0.36363636363636365
TP8,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.4
