,Fp1,FT9,TP9,P4,AF7,TP7,P1,P2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.46153846153846156,0.0,0.0,0.0,0.5384615384615384,0.0,0.0
TP9,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.2692307692307692,0.0,0.0,0.0,0.7307692307692307,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
