,Fp1,F7,CP5,P8,FC6,AF3,PO8,CP4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.4
CP5,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.2857142857142857
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP4,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.3333333333333333
