,Fp1,F7,FT9,FC5,C3,F8,AF7,C5
Fp1,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.7083333333333334,0.2916666666666667,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.5384615384615384,0.46153846153846156,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
