,Fp1,F7,CP5,P8,FC6,AF3,PO8,CP4
Fp1,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.47058823529411764
F7,0.0,0.7647058823529411,0.0,0.23529411764705882,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.38095238095238093
CP4,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.15217391304347827,0.5
