,Fp1,F7,CP5,P8,FC6,AF3,PO8,CP4
Fp1,0.38235294117647056,0.0,0.0,0.0,0.39705882352941174,0.0,0.22058823529411764,0.0
F7,0.0,0.32786885245901637,0.0,0.21311475409836064,0.0,0.36065573770491804,0.0,0.09836065573770492
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.3023255813953488,0.0,0.2558139534883721,0.0,0.3023255813953488,0.0,0.13953488372093023
FC6,0.36,0.0,0.0,0.0,0.44,0.0,0.2,0.0
AF3,0.0,0.328125,0.0,0.203125,0.0,0.375,0.0,0.09375
PO8,0.3409090909090909,0.0,0.0,0.0,0.3409090909090909,0.0,0.3181818181818182,0.0
CP4,0.0,0.2727272727272727,0.0,0.22727272727272727,0.0,0.2727272727272727,0.0,0.22727272727272727
