,FT9,P7,P8,FC6,F8,AF7,FT7,TP8
FT9,0.47058823529411764,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.425,0.0,0.575,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.46511627906976744,0.5348837209302325
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.43137254901960786,0.5686274509803921
