,FT9,P7,P8,FC6,F8,AF7,FT7,TP8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.28888888888888886,0.0,0.0,0.3111111111111111,0.0,0.08888888888888889,0.3111111111111111
P8,0.0,0.0,0.425,0.15,0.0,0.425,0.0,0.0
FC6,0.0,0.0,0.35294117647058826,0.29411764705882354,0.0,0.35294117647058826,0.0,0.0
F8,0.0,0.28888888888888886,0.0,0.0,0.3111111111111111,0.0,0.08888888888888889,0.3111111111111111
AF7,0.0,0.0,0.425,0.15,0.0,0.425,0.0,0.0
FT7,0.0,0.2631578947368421,0.0,0.0,0.2631578947368421,0.0,0.21052631578947367,0.2631578947368421
TP8,0.0,0.28888888888888886,0.0,0.0,0.3111111111111111,0.0,0.08888888888888889,0.3111111111111111
