,FT9,P7,P8,FC6,F8,AF7,FT7,TP8
FT9,0.25,0.0,0.0,0.0,0.0,0.375,0.375,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.07692307692307693,0.0,0.0,0.0,0.0,0.5,0.4230769230769231,0.0
FT7,0.08695652173913043,0.0,0.0,0.0,0.0,0.4782608695652174,0.43478260869565216,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
