,FT9,P7,P8,FC6,F8,AF7,FT7,TP8
FT9,0.27586206896551724,0.3103448275862069,0.15517241379310345,0.0,0.25862068965517243,0.0,0.0,0.0
P7,0.22784810126582278,0.43037974683544306,0.12658227848101267,0.0,0.21518987341772153,0.0,0.0,0.0
P8,0.21875,0.3125,0.28125,0.0,0.1875,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.2857142857142857,0.30357142857142855,0.14285714285714285,0.0,0.26785714285714285,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.5384615384615384,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
