,Fp1,FT9,TP9,P4,AF7,TP7,P1,P2
Fp1,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.3235294117647059,0.0,0.058823529411764705,0.36764705882352944,0.19117647058823528,0.058823529411764705,0.0
TP9,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.21739130434782608,0.0,0.17391304347826086,0.21739130434782608,0.21739130434782608,0.17391304347826086,0.0
AF7,0.0,0.3076923076923077,0.0,0.05128205128205128,0.4230769230769231,0.16666666666666666,0.05128205128205128,0.0
TP7,0.0,0.2765957446808511,0.0,0.0851063829787234,0.2978723404255319,0.2553191489361702,0.0851063829787234,0.0
P1,0.0,0.21739130434782608,0.0,0.17391304347826086,0.21739130434782608,0.21739130434782608,0.17391304347826086,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
