,FT9,P7,P8,FC6,F8,AF7,FT7,TP8
FT9,0.34080717488789236,0.09865470852017937,0.07847533632286996,0.03139013452914798,0.04484304932735426,0.18385650224215247,0.11883408071748879,0.1031390134529148
P7,0.08842105263157894,0.3663157894736842,0.07368421052631578,0.13894736842105262,0.12842105263157894,0.056842105263157895,0.07578947368421053,0.07157894736842105
P8,0.08913649025069638,0.0947075208913649,0.4206128133704735,0.14763231197771587,0.08356545961002786,0.06406685236768803,0.09192200557103064,0.008356545961002786
FC6,0.03248259860788863,0.15777262180974477,0.12296983758700696,0.4547563805104408,0.08816705336426914,0.025522041763341066,0.030162412993039442,0.08816705336426914
F8,0.05263157894736842,0.15538847117794485,0.07769423558897243,0.09523809523809523,0.45363408521303256,0.010025062656641603,0.05263157894736842,0.10275689223057644
AF7,0.1926605504587156,0.06880733944954129,0.05045871559633028,0.022935779816513763,0.009174311926605505,0.38990825688073394,0.18577981651376146,0.08027522935779817
FT7,0.10076045627376426,0.0741444866920152,0.055133079847908745,0.02091254752851711,0.045627376425855515,0.155893536121673,0.42015209125475284,0.12737642585551331
TP8,0.09635974304068523,0.08137044967880086,0.006423982869379015,0.07494646680942184,0.08779443254817987,0.07494646680942184,0.14775160599571735,0.430406852248394
