,Fp1,FT9,TP9,P4,AF7,TP7,P1,P2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
TP9,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.4
P4,0.0,0.12,0.0,0.68,0.2,0.0,0.0,0.0
AF7,0.0,0.21428571428571427,0.0,0.42857142857142855,0.35714285714285715,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.4
P2,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.4
