,Fp1,FT9,TP9,P4,AF7,TP7,P1,P2
Fp1,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
AF7,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25
P2,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25
