,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.22,0.21,0.12,0.23,0.06,0.0,0.16,0.0
inferiorparietal-rh,0.2169811320754717,0.22641509433962265,0.14150943396226415,0.20754716981132076,0.05660377358490566,0.0,0.1509433962264151,0.0
parsopercularis-lh,0.16666666666666666,0.20238095238095238,0.25,0.15476190476190477,0.07142857142857142,0.0,0.15476190476190477,0.0
parstriangularis-rh,0.22105263157894736,0.21052631578947367,0.11578947368421053,0.23157894736842105,0.06315789473684211,0.0,0.15789473684210525,0.0
rostralmiddlefrontal-rh,0.05714285714285714,0.05714285714285714,0.047619047619047616,0.05714285714285714,0.3333333333333333,0.2857142857142857,0.05714285714285714,0.10476190476190476
superiorfrontal-rh,0.0,0.0,0.0,0.0,0.38961038961038963,0.45454545454545453,0.0,0.15584415584415584
superiortemporal-lh,0.16842105263157894,0.16842105263157894,0.11578947368421053,0.16842105263157894,0.06315789473684211,0.0,0.3157894736842105,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.3235294117647059,0.35294117647058826,0.0,0.3235294117647059
