,bankssts-lh,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.8853868194842407,0.0,0.0,0.045845272206303724,0.014326647564469915,0.054441260744985676,0.0,0.0
frontalpole-lh,0.0,0.663448275862069,0.17655172413793102,0.0,0.0,0.01793103448275862,0.14206896551724138,0.0
frontalpole-rh,0.0,0.16968011126564672,0.6203059805285118,0.0,0.0,0.030598052851182198,0.16828929068150209,0.011126564673157162
inferiortemporal-lh,0.019077901430842606,0.0,0.0,0.5564387917329093,0.31001589825119236,0.02384737678855326,0.012718600953895072,0.07790143084260731
parahippocampal-lh,0.0018484288354898336,0.0,0.0,0.34011090573012936,0.5730129390018485,0.05545286506469501,0.014787430683918669,0.014787430683918669
parahippocampal-rh,0.027287319422150885,0.024077046548956663,0.03210272873194221,0.027287319422150885,0.05457463884430177,0.7319422150882825,0.016051364365971106,0.08667736757624397
rostralanteriorcingulate-rh,0.0,0.14226519337016574,0.1781767955801105,0.009668508287292817,0.011049723756906077,0.016574585635359115,0.6284530386740331,0.013812154696132596
temporalpole-rh,0.0,0.0,0.02608695652173913,0.09565217391304348,0.013043478260869565,0.10434782608695652,0.017391304347826087,0.7434782608695653
