,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
frontalpole-lh,0.21497584541062803,0.09903381642512077,0.1497584541062802,0.1497584541062802,0.15217391304347827,0.10869565217391304,0.10386473429951691,0.021739130434782608
frontalpole-rh,0.07,0.18,0.094,0.122,0.098,0.18,0.174,0.082
isthmuscingulate-rh,0.12222222222222222,0.10185185185185185,0.2074074074074074,0.15185185185185185,0.1814814814814815,0.11296296296296296,0.10925925925925926,0.012962962962962963
lateralorbitofrontal-lh,0.10606060606060606,0.13068181818181818,0.14015151515151514,0.16666666666666666,0.14393939393939395,0.14204545454545456,0.13825757575757575,0.032196969696969696
parahippocampal-rh,0.11764705882352941,0.10160427807486631,0.17647058823529413,0.14616755793226383,0.22281639928698752,0.11229946524064172,0.10873440285204991,0.0142602495543672
rostralanteriorcingulate-lh,0.07208872458410351,0.17190388170055454,0.09796672828096119,0.12384473197781885,0.10166358595194085,0.18299445471349354,0.16820702402957485,0.08133086876155268
rostralanteriorcingulate-rh,0.07170542635658915,0.16666666666666666,0.09883720930232558,0.12596899224806202,0.10271317829457365,0.17248062015503876,0.1821705426356589,0.07945736434108527
transversetemporal-rh,0.023148148148148147,0.1527777777777778,0.013888888888888888,0.06018518518518518,0.018518518518518517,0.16666666666666666,0.1574074074074074,0.4074074074074074
