,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
frontalpole-lh,0.4038748137108793,0.15499254843517138,0.09239940387481371,0.09239940387481371,0.09388971684053651,0.07153502235469449,0.07749627421758569,0.013412816691505217
frontalpole-rh,0.1314060446780552,0.36136662286465177,0.06176084099868594,0.08015768725361366,0.06438896189224705,0.11826544021024968,0.1287779237844941,0.05387647831800263
isthmuscingulate-rh,0.12222222222222222,0.10185185185185185,0.2074074074074074,0.15185185185185185,0.1814814814814815,0.11296296296296296,0.10925925925925926,0.012962962962962963
lateralorbitofrontal-lh,0.09655172413793103,0.11896551724137931,0.12758620689655173,0.2103448275862069,0.1310344827586207,0.16034482758620688,0.12586206896551724,0.029310344827586206
parahippocampal-rh,0.11764705882352941,0.10160427807486631,0.17647058823529413,0.14616755793226383,0.22281639928698752,0.11229946524064172,0.10873440285204991,0.0142602495543672
rostralanteriorcingulate-lh,0.06825396825396825,0.14761904761904762,0.08412698412698413,0.14126984126984127,0.0873015873015873,0.2571428571428571,0.14444444444444443,0.06984126984126984
rostralanteriorcingulate-rh,0.07899461400359066,0.17055655296229802,0.09156193895870736,0.11669658886894076,0.09515260323159784,0.15978456014362658,0.21364452423698385,0.07360861759425494
transversetemporal-rh,0.023148148148148147,0.1527777777777778,0.013888888888888888,0.06018518518518518,0.018518518518518517,0.16666666666666666,0.1574074074074074,0.4074074074074074
