,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-lh
bankssts-lh,0.8239795918367347,0.02806122448979592,0.0,0.05102040816326531,0.012755102040816327,0.04081632653061224,0.04336734693877551,0.0
frontalpole-lh,0.01566951566951567,0.6709401709401709,0.18518518518518517,0.0,0.0,0.01282051282051282,0.0,0.11538461538461539
frontalpole-rh,0.0,0.18698060941828254,0.721606648199446,0.0,0.0,0.0,0.037396121883656507,0.054016620498614956
fusiform-lh,0.01790633608815427,0.0,0.0,0.3787878787878788,0.2727272727272727,0.3154269972451791,0.006887052341597796,0.008264462809917356
inferiortemporal-lh,0.0028653295128939827,0.0,0.0,0.2693409742120344,0.44269340974212035,0.2851002865329513,0.0,0.0
parahippocampal-lh,0.010165184243964422,0.011435832274459974,0.0,0.2884371029224905,0.26429479034307496,0.41296060991105465,0.0,0.012706480304955527
parahippocampal-rh,0.033112582781456956,0.008830022075055188,0.0640176600441501,0.01545253863134658,0.0,0.004415011037527594,0.8741721854304636,0.0
parsorbitalis-lh,0.0,0.13200723327305605,0.081374321880651,0.0108499095840868,0.0,0.019891500904159132,0.0,0.755877034358047
