,Fp1,P8,TP10,AF7,AFz,PO8,P6,TP8
Fp1,0.218213058419244,0.0,0.08762886597938144,0.218213058419244,0.21993127147766323,0.06357388316151202,0.1013745704467354,0.09106529209621993
P8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.14600550964187328,0.0,0.14600550964187328,0.15151515151515152,0.1487603305785124,0.11019283746556474,0.1487603305785124,0.1487603305785124
AF7,0.21311475409836064,0.0,0.08688524590163935,0.22295081967213115,0.22295081967213115,0.06393442622950819,0.1,0.09016393442622951
AFz,0.21702838063439064,0.0,0.08681135225375626,0.22036727879799667,0.22203672787979967,0.06343906510851419,0.1001669449081803,0.09015025041736227
PO8,0.1407942238267148,0.0,0.1444043321299639,0.1444043321299639,0.1444043321299639,0.1371841155234657,0.1444043321299639,0.1444043321299639
P6,0.15365239294710328,0.0,0.13602015113350127,0.15869017632241814,0.1561712846347607,0.10075566750629723,0.15365239294710328,0.14105793450881612
TP8,0.1478494623655914,0.0,0.1424731182795699,0.1532258064516129,0.15053763440860216,0.10752688172043011,0.15053763440860216,0.1478494623655914
