,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.45263157894736844,0.2,0.0,0.23684210526315788,0.0,0.0,0.021052631578947368,0.08947368421052632
frontalpole-rh,0.17391304347826086,0.6869565217391305,0.08260869565217391,0.0,0.0,0.0,0.0,0.05652173913043478
fusiform-lh,0.0,0.04,0.3552941176470588,0.13411764705882354,0.20470588235294118,0.19294117647058823,0.07294117647058823,0.0
isthmuscingulate-rh,0.10440835266821345,0.0,0.13225058004640372,0.46867749419953597,0.10672853828306264,0.0951276102088167,0.09280742459396751,0.0
lingual-lh,0.0,0.0,0.2620481927710843,0.14457831325301204,0.25903614457831325,0.24397590361445784,0.09036144578313253,0.0
parahippocampal-lh,0.0,0.0,0.24778761061946902,0.12684365781710916,0.2448377581120944,0.26548672566371684,0.11504424778761062,0.0
parahippocampal-rh,0.02112676056338028,0.0,0.11619718309859155,0.14788732394366197,0.11267605633802817,0.1443661971830986,0.45774647887323944,0.0
rostralanteriorcingulate-lh,0.11811023622047244,0.08661417322834646,0.0,0.0,0.0,0.0,0.0,0.7952755905511811
