,entorhinal-lh,frontalpole-lh,frontalpole-rh,middletemporal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.26540284360189575,0.0995260663507109,0.1943127962085308,0.0,0.037914691943127965,0.22748815165876776,0.16587677725118483,0.009478672985781991
frontalpole-lh,0.064,0.288,0.172,0.016,0.132,0.136,0.1,0.092
frontalpole-rh,0.12280701754385964,0.17192982456140352,0.24210526315789474,0.0,0.09824561403508772,0.21052631578947367,0.12982456140350876,0.02456140350877193
middletemporal-lh,0.0,0.018867924528301886,0.0,0.5943396226415094,0.0,0.0,0.24528301886792453,0.14150943396226415
parahippocampal-lh,0.043795620437956206,0.26277372262773724,0.17518248175182483,0.0,0.32116788321167883,0.15328467153284672,0.0,0.043795620437956206
rostralanteriorcingulate-lh,0.14634146341463414,0.14634146341463414,0.21602787456445993,0.0,0.08710801393728224,0.2613240418118467,0.1254355400696864,0.017421602787456445
rostralanteriorcingulate-rh,0.132,0.116,0.152,0.088,0.0,0.16,0.296,0.056
temporalpole-lh,0.0,0.14728682170542637,0.03875968992248062,0.14728682170542637,0.031007751937984496,0.023255813953488372,0.12403100775193798,0.4883720930232558
