,caudalanteriorcingulate-rh,entorhinal-rh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-rh,0.4606741573033708,0.0,0.22846441947565543,0.15355805243445692,0.0,0.003745318352059925,0.11610486891385768,0.03745318352059925
entorhinal-rh,0.0,0.5769230769230769,0.0,0.0,0.0811965811965812,0.11538461538461539,0.06837606837606838,0.1581196581196581
frontalpole-lh,0.22568093385214008,0.0,0.45525291828793774,0.1867704280155642,0.0,0.027237354085603113,0.07392996108949416,0.0311284046692607
frontalpole-rh,0.16728624535315986,0.0037174721189591076,0.20074349442379183,0.4758364312267658,0.01858736059479554,0.0,0.022304832713754646,0.11152416356877323
lateralorbitofrontal-lh,0.0,0.04794520547945205,0.0,0.010273972602739725,0.5547945205479452,0.18835616438356165,0.14383561643835616,0.0547945205479452
medialorbitofrontal-lh,0.0,0.08041958041958042,0.01048951048951049,0.0,0.2202797202797203,0.43006993006993005,0.16783216783216784,0.09090909090909091
rostralanteriorcingulate-lh,0.10121457489878542,0.048582995951417005,0.06072874493927125,0.024291497975708502,0.16194331983805668,0.1862348178137652,0.3684210526315789,0.048582995951417005
rostralanteriorcingulate-rh,0.043478260869565216,0.13768115942028986,0.04710144927536232,0.11594202898550725,0.07608695652173914,0.10144927536231885,0.057971014492753624,0.42028985507246375
