,F3,F4,F8,AF7,AF3,AFz,P5,AF8
F3,0.48333333333333334,0.4666666666666667,0.05,0.0,0.0,0.0,0.0,0.0
F4,0.43333333333333335,0.48333333333333334,0.05,0.0,0.0,0.0,0.03333333333333333,0.0
F8,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.18840579710144928,0.2028985507246377,0.2028985507246377,0.2028985507246377,0.2028985507246377
AF3,0.0,0.0,0.0,0.12173913043478261,0.23478260869565218,0.22608695652173913,0.21739130434782608,0.2
AFz,0.0,0.0,0.0,0.125,0.23214285714285715,0.22321428571428573,0.21428571428571427,0.20535714285714285
P5,0.0,0.0,0.0,0.10218978102189781,0.19708029197080293,0.1897810218978102,0.34306569343065696,0.1678832116788321
AF8,0.0,0.0,0.0,0.13725490196078433,0.22549019607843138,0.21568627450980393,0.20588235294117646,0.21568627450980393
