,P7,Oz,AF7,TP7,PO7,PO3,PO8,AF8
P7,0.7714285714285715,0.0,0.0,0.0,0.22857142857142856,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PO7,0.5294117647058824,0.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
