,Fp1,FC5,C3,FC6,AF7,AF3,FT7,FC4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.5447470817120622,0.0,0.0,0.0,0.0,0.45525291828793774,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.5021459227467812,0.0,0.0,0.0,0.0,0.4978540772532189,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
