,Fp1,F3,FC5,FC6,AF7,FC4,F6,AF8
Fp1,0.531317494600432,0.30885529157667385,0.0,0.0,0.15982721382289417,0.0,0.0,0.0
F3,0.24328859060402686,0.4446308724832215,0.0,0.0,0.31208053691275167,0.0,0.0,0.0
FC5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.1431261770244821,0.3578154425612053,0.0,0.0,0.4990583804143126,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
