,Fp1,F3,FC5,FC6,AF7,FC4,F6,AF8
Fp1,0.6283662477558348,0.12836624775583483,0.0,0.0,0.06642728904847396,0.0,0.0,0.17684021543985637
F3,0.09023024268823895,0.6060983198506534,0.0,0.0,0.30367143746110764,0.0,0.0,0.0
FC5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.5146312914553258,0.0,0.37807257120561844,0.0,0.1072961373390558
AF7,0.04526503871351995,0.2930315664085765,0.0,0.0,0.6617033948779035,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.40173053152039556,0.0,0.565306963329213,0.0,0.03296250515039143
F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.12879298718813217,0.0,0.0,0.18813216453135537,0.0,0.05529332434254889,0.0,0.6277815239379636
