,T7,TP9,P7,Cz,FT7,TP7,PO7,AF8
T7,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.5666666666666667,0.43333333333333335,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.48947368421052634,0.5105263157894737,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231
