,T7,TP9,P7,Cz,FT7,TP7,PO7,AF8
T7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.4567901234567901,0.0,0.0,0.2345679012345679,0.30864197530864196,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.3389830508474576,0.0,0.0,0.3220338983050847,0.3389830508474576,0.0,0.0
TP7,0.0,0.37142857142857144,0.0,0.0,0.2714285714285714,0.35714285714285715,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
