,Fp1,FT9,T7,Cz,Fp2,PO7,AF8,AF4
Fp1,0.5166666666666667,0.0,0.0,0.0,0.48333333333333334,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,0.0,0.5025125628140703
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5042735042735043,0.0,0.0,0.0,0.49572649572649574,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.3937007874015748,0.0,0.0,0.0,0.0,0.6062992125984252
