,T7,TP9,P7,Cz,FT7,TP7,PO7,AF8
T7,0.3660130718954248,0.0,0.28431372549019607,0.0,0.0,0.0,0.34967320261437906,0.0
TP9,0.0,0.32710280373831774,0.0,0.0,0.3364485981308411,0.3364485981308411,0.0,0.0
P7,0.3346456692913386,0.0,0.35039370078740156,0.0,0.0,0.0,0.31496062992125984,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.2713178294573643,0.0,0.0,0.37209302325581395,0.35658914728682173,0.0,0.0
TP7,0.0,0.2734375,0.0,0.0,0.3671875,0.359375,0.0,0.0
PO7,0.3395638629283489,0.0,0.2554517133956386,0.0,0.0,0.0,0.40498442367601245,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
