,T7,TP9,P7,Cz,FT7,TP7,PO7,AF8
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.5531914893617021,0.1773049645390071,0.0,0.0,0.2695035460992908,0.0
Cz,0.0,0.0,0.17692307692307693,0.4076923076923077,0.0,0.0,0.4153846153846154,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.16589861751152074,0.2488479262672811,0.0,0.0,0.5852534562211982,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
