,T7,TP9,P7,Cz,FT7,TP7,PO7,AF8
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.5254237288135594,0.0,0.0,0.2457627118644068,0.2288135593220339,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.3488372093023256,0.0,0.0,0.3372093023255814,0.313953488372093,0.0,0.0
TP7,0.0,0.3373493975903614,0.0,0.0,0.3373493975903614,0.3253012048192771,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
