,Fp1,T7,P7,Fp2,TP7,PO7,AF8,AF4
Fp1,0.6581196581196581,0.0,0.0,0.17094017094017094,0.0,0.0,0.17094017094017094,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.1092436974789916,0.0,0.0,0.4481792717086835,0.0,0.0,0.4425770308123249,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.10955056179775281,0.0,0.0,0.44662921348314605,0.0,0.0,0.4438202247191011,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
