,Fp1,FT9,T7,Cz,Fp2,PO7,AF8,AF4
Fp1,0.42971887550200805,0.0,0.0,0.20281124497991967,0.3112449799196787,0.0,0.05622489959839357,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.8011928429423459,0.0,0.0,0.0,0.0,0.1988071570576541
Cz,0.27624309392265195,0.0,0.0,0.34806629834254144,0.26795580110497236,0.0055248618784530384,0.10220994475138122,0.0
Fp2,0.3284518828451883,0.0,0.0,0.20502092050209206,0.4225941422594142,0.0,0.043933054393305436,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.5094043887147336,0.2727272727272727,0.21786833855799373
AF8,0.04411764705882353,0.0,0.0,0.05718954248366013,0.03104575163398693,0.28431372549019607,0.35130718954248363,0.23202614379084968
AF4,0.0,0.0,0.1400560224089636,0.0,0.0,0.19187675070028012,0.19607843137254902,0.47198879551820727
