,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.17791411042944785,0.17177914110429449,0.09202453987730061,0.15950920245398773,0.12883435582822086,0.05521472392638037,0.18404907975460122,0.03067484662576687
frontalpole-rh,0.1527777777777778,0.16666666666666666,0.125,0.1388888888888889,0.1597222222222222,0.0763888888888889,0.16666666666666666,0.013888888888888888
lateralorbitofrontal-rh,0.08870967741935484,0.10483870967741936,0.24193548387096775,0.07258064516129033,0.14516129032258066,0.1935483870967742,0.12903225806451613,0.024193548387096774
medialorbitofrontal-lh,0.17532467532467533,0.14285714285714285,0.09740259740259741,0.19480519480519481,0.11688311688311688,0.045454545454545456,0.18831168831168832,0.03896103896103896
medialorbitofrontal-rh,0.11627906976744186,0.13178294573643412,0.17054263565891473,0.10852713178294573,0.20155038759689922,0.12403100775193798,0.14728682170542637,0.0
parsorbitalis-rh,0.0625,0.0875,0.225,0.0375,0.15,0.3375,0.075,0.025
rostralanteriorcingulate-lh,0.15606936416184972,0.15028901734104047,0.10982658959537572,0.14450867052023122,0.14450867052023122,0.057803468208092484,0.2023121387283237,0.03468208092485549
temporalpole-rh,0.125,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.013888888888888888,0.0,0.1527777777777778,0.4166666666666667
