,entorhinal-lh,fusiform-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh
entorhinal-lh,0.291044776119403,0.09701492537313433,0.19402985074626866,0.1044776119402985,0.08208955223880597,0.11940298507462686,0.11194029850746269,0.0
fusiform-lh,0.1134020618556701,0.5051546391752577,0.18556701030927836,0.041237113402061855,0.030927835051546393,0.010309278350515464,0.10309278350515463,0.010309278350515464
isthmuscingulate-lh,0.16153846153846155,0.18461538461538463,0.35384615384615387,0.06923076923076923,0.03076923076923077,0.023076923076923078,0.13846153846153847,0.038461538461538464
isthmuscingulate-rh,0.1509433962264151,0.05660377358490566,0.1320754716981132,0.37735849056603776,0.0660377358490566,0.02830188679245283,0.1509433962264151,0.03773584905660377
lingual-lh,0.1440677966101695,0.05084745762711865,0.059322033898305086,0.09322033898305085,0.3305084745762712,0.16101694915254236,0.11864406779661017,0.0423728813559322
parahippocampal-lh,0.19811320754716982,0.05660377358490566,0.0660377358490566,0.04716981132075472,0.18867924528301888,0.3018867924528302,0.08490566037735849,0.05660377358490566
parahippocampal-rh,0.15079365079365079,0.10317460317460317,0.15873015873015872,0.1349206349206349,0.07936507936507936,0.05555555555555555,0.29365079365079366,0.023809523809523808
pericalcarine-lh,0.02197802197802198,0.03296703296703297,0.054945054945054944,0.054945054945054944,0.0989010989010989,0.08791208791208792,0.07692307692307693,0.5714285714285714
