,entorhinal-lh,fusiform-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh
entorhinal-lh,0.26262626262626265,0.13131313131313133,0.18181818181818182,0.09090909090909091,0.1111111111111111,0.12121212121212122,0.10101010101010101,0.0
fusiform-lh,0.19642857142857142,0.39285714285714285,0.25,0.07142857142857142,0.017857142857142856,0.017857142857142856,0.05357142857142857,0.0
isthmuscingulate-lh,0.2153846153846154,0.24615384615384617,0.27692307692307694,0.09230769230769231,0.046153846153846156,0.046153846153846156,0.07692307692307693,0.0
isthmuscingulate-rh,0.19148936170212766,0.1276595744680851,0.1702127659574468,0.19148936170212766,0.0851063829787234,0.06382978723404255,0.1702127659574468,0.0
lingual-lh,0.17045454545454544,0.045454545454545456,0.07954545454545454,0.07954545454545454,0.23863636363636365,0.2159090909090909,0.11363636363636363,0.056818181818181816
parahippocampal-lh,0.19101123595505617,0.0449438202247191,0.07865168539325842,0.056179775280898875,0.2247191011235955,0.23595505617977527,0.10112359550561797,0.06741573033707865
parahippocampal-rh,0.19672131147540983,0.09836065573770492,0.14754098360655737,0.14754098360655737,0.11475409836065574,0.11475409836065574,0.16393442622950818,0.01639344262295082
pericalcarine-lh,0.05128205128205128,0.0,0.0,0.05128205128205128,0.23076923076923078,0.20512820512820512,0.07692307692307693,0.38461538461538464
