,parsopercularis-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
parsopercularis-lh,0.13227513227513227,0.13756613756613756,0.12169312169312169,0.13756613756613756,0.13756613756613756,0.0582010582010582,0.13756613756613756,0.13756613756613756
postcentral-rh,0.10460251046025104,0.14644351464435146,0.13807531380753138,0.14644351464435146,0.1506276150627615,0.04602510460251046,0.1506276150627615,0.11715481171548117
superiorfrontal-rh,0.1,0.14761904761904762,0.1523809523809524,0.14761904761904762,0.1523809523809524,0.03333333333333333,0.1523809523809524,0.11428571428571428
superiorparietal-lh,0.10344827586206896,0.14655172413793102,0.14224137931034483,0.14655172413793102,0.15086206896551724,0.04310344827586207,0.15086206896551724,0.11637931034482758
superiorparietal-rh,0.10460251046025104,0.14644351464435146,0.13807531380753138,0.14644351464435146,0.1506276150627615,0.04602510460251046,0.1506276150627615,0.11715481171548117
superiortemporal-rh,0.13043478260869565,0.13043478260869565,0.09782608695652174,0.13043478260869565,0.13043478260869565,0.11956521739130435,0.13043478260869565,0.13043478260869565
supramarginal-lh,0.10460251046025104,0.14644351464435146,0.13807531380753138,0.14644351464435146,0.1506276150627615,0.04602510460251046,0.1506276150627615,0.11715481171548117
supramarginal-rh,0.12135922330097088,0.1407766990291262,0.1262135922330097,0.1407766990291262,0.1407766990291262,0.05339805825242718,0.1407766990291262,0.13592233009708737
