,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.875,0.0,0.0,0.0,0.125,0.0,0.0,0.0
parsopercularis-lh,0.0,0.8367346938775511,0.0,0.0,0.0,0.16326530612244897,0.0,0.0
parstriangularis-rh,0.0,0.0,0.27358490566037735,0.27358490566037735,0.04716981132075472,0.0,0.27358490566037735,0.1320754716981132
precentral-rh,0.0,0.0,0.189873417721519,0.2848101265822785,0.05063291139240506,0.0,0.2848101265822785,0.189873417721519
rostralmiddlefrontal-rh,0.02564102564102564,0.0,0.1282051282051282,0.23076923076923078,0.28205128205128205,0.0,0.23076923076923078,0.10256410256410256
superiortemporal-lh,0.0,0.46153846153846156,0.0,0.0,0.0,0.5384615384615384,0.0,0.0
superiortemporal-rh,0.0,0.0,0.189873417721519,0.2848101265822785,0.05063291139240506,0.0,0.2848101265822785,0.189873417721519
supramarginal-rh,0.0,0.0,0.14953271028037382,0.2803738317757009,0.018691588785046728,0.0,0.2803738317757009,0.27102803738317754
