,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.8333333333333334,0.14285714285714285,0.0,0.0,0.0,0.023809523809523808,0.0,0.0
caudalmiddlefrontal-rh,0.06666666666666667,0.45555555555555555,0.15555555555555556,0.0,0.08888888888888889,0.0,0.23333333333333334,0.0
inferiorparietal-rh,0.0,0.2753623188405797,0.43478260869565216,0.0,0.0,0.0,0.2898550724637681,0.0
rostralmiddlefrontal-lh,0.09090909090909091,0.0,0.0,0.45454545454545453,0.0,0.45454545454545453,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.1509433962264151,0.0,0.0,0.5283018867924528,0.11320754716981132,0.20754716981132076,0.0
superiorfrontal-rh,0.057692307692307696,0.019230769230769232,0.0,0.17307692307692307,0.11538461538461539,0.6346153846153846,0.0,0.0
superiortemporal-rh,0.0,0.2619047619047619,0.19047619047619047,0.0,0.15476190476190477,0.0,0.39285714285714285,0.0
supramarginal-lh,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.8888888888888888
