,parstriangularis-rh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parstriangularis-rh,0.125,0.125,0.125,0.15,0.15,0.125,0.1,0.1
postcentral-rh,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.14893617021276595,0.14893617021276595,0.1276595744680851,0.10638297872340426,0.0851063829787234
precentral-lh,0.125,0.125,0.125,0.15,0.15,0.125,0.1,0.1
precentral-rh,0.125,0.125,0.125,0.14583333333333334,0.16666666666666666,0.125,0.10416666666666667,0.08333333333333333
rostralmiddlefrontal-rh,0.11538461538461539,0.1346153846153846,0.11538461538461539,0.15384615384615385,0.17307692307692307,0.1346153846153846,0.09615384615384616,0.07692307692307693
superiorparietal-rh,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.14893617021276595,0.14893617021276595,0.1276595744680851,0.10638297872340426,0.0851063829787234
superiortemporal-lh,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.10526315789473684,0.10526315789473684
superiortemporal-rh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1,0.1
