,parstriangularis-rh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parstriangularis-rh,0.1277533039647577,0.12334801762114538,0.1277533039647577,0.13656387665198239,0.1277533039647577,0.11894273127753303,0.11013215859030837,0.1277533039647577
postcentral-rh,0.12692307692307692,0.12692307692307692,0.12692307692307692,0.13846153846153847,0.12307692307692308,0.12307692307692308,0.11153846153846154,0.12307692307692308
precentral-lh,0.11934156378600823,0.11934156378600823,0.13580246913580246,0.13580246913580246,0.13168724279835392,0.11522633744855967,0.11934156378600823,0.12345679012345678
precentral-rh,0.12749003984063745,0.12350597609561753,0.12350597609561753,0.15139442231075698,0.12749003984063745,0.11952191235059761,0.10756972111553785,0.11952191235059761
rostralmiddlefrontal-rh,0.12133891213389121,0.12133891213389121,0.1297071129707113,0.1297071129707113,0.1506276150627615,0.12133891213389121,0.11297071129707113,0.11297071129707113
superiorparietal-rh,0.12643678160919541,0.13026819923371646,0.12643678160919541,0.13793103448275862,0.12260536398467432,0.12643678160919541,0.1111111111111111,0.11877394636015326
superiortemporal-lh,0.1232876712328767,0.1187214611872146,0.136986301369863,0.1232876712328767,0.1278538812785388,0.1141552511415525,0.1415525114155251,0.1141552511415525
superiortemporal-rh,0.1222707423580786,0.1222707423580786,0.12663755458515283,0.13100436681222707,0.11790393013100436,0.11790393013100436,0.1091703056768559,0.15283842794759825
