,parstriangularis-rh,postcentral-rh,precentral-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parstriangularis-rh,0.39622641509433965,0.09433962264150944,0.0,0.24528301886792453,0.09433962264150944,0.07547169811320754,0.0,0.09433962264150944
postcentral-rh,0.06422018348623854,0.24770642201834864,0.10091743119266056,0.09174311926605505,0.14678899082568808,0.11009174311926606,0.05504587155963303,0.1834862385321101
precentral-lh,0.016666666666666666,0.16666666666666666,0.2833333333333333,0.016666666666666666,0.18333333333333332,0.16666666666666666,0.0,0.16666666666666666
rostralmiddlefrontal-rh,0.21666666666666667,0.13333333333333333,0.016666666666666666,0.36666666666666664,0.03333333333333333,0.11666666666666667,0.05,0.06666666666666667
superiorparietal-rh,0.06578947368421052,0.21052631578947367,0.13157894736842105,0.02631578947368421,0.25,0.13157894736842105,0.02631578947368421,0.15789473684210525
superiortemporal-lh,0.05194805194805195,0.19480519480519481,0.15584415584415584,0.09090909090909091,0.14285714285714285,0.2077922077922078,0.0,0.15584415584415584
superiortemporal-rh,0.0,0.22727272727272727,0.0,0.13636363636363635,0.09090909090909091,0.0,0.36363636363636365,0.18181818181818182
supramarginal-rh,0.08333333333333333,0.2261904761904762,0.10714285714285714,0.05952380952380952,0.14285714285714285,0.10714285714285714,0.047619047619047616,0.2261904761904762
