,parstriangularis-rh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parstriangularis-rh,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.12903225806451613
postcentral-rh,0.12857142857142856,0.11428571428571428,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.11428571428571428,0.12857142857142856,0.12857142857142856
precentral-lh,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.12903225806451613
precentral-rh,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.12903225806451613
rostralmiddlefrontal-rh,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.12903225806451613
superiorparietal-rh,0.12857142857142856,0.11428571428571428,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.11428571428571428,0.12857142857142856,0.12857142857142856
superiortemporal-lh,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.12903225806451613
superiortemporal-rh,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.12903225806451613
