,Fp1,FT9,P7,O2,P4,FC6,Fp2,F6
Fp1,0.4857142857142857,0.0,0.0,0.0,0.0,0.0,0.5142857142857142,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.038461538461538464,0.0,0.0,0.0,0.5769230769230769,0.0,0.07692307692307693,0.3076923076923077
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0
F6,0.0,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.47058823529411764
