,Fp1,FT9,P7,O2,P4,FC6,Fp2,F6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.5151515151515151,0.18181818181818182,0.0,0.30303030303030304
FC6,0.0,0.0,0.0,0.0,0.35,0.3,0.0,0.35
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.4074074074074074,0.2222222222222222,0.0,0.37037037037037035
