,Fp1,FT9,P7,O2,P4,FC6,Fp2,F6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.2857142857142857,0.0,0.0,0.0,0.35714285714285715,0.0,0.35714285714285715
P7,0.0,0.0,0.5238095238095238,0.0,0.47619047619047616,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
FC6,0.0,0.23529411764705882,0.0,0.0,0.0,0.35294117647058826,0.0,0.4117647058823529
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0975609756097561,0.0,0.0,0.0,0.14634146341463414,0.0,0.7560975609756098
