,Fp1,FT9,P7,O2,P4,FC6,Fp2,F6
Fp1,0.3853211009174312,0.0,0.2018348623853211,0.07339449541284404,0.0,0.0,0.3394495412844037,0.0
FT9,0.0,0.6346153846153846,0.0,0.0,0.25,0.11538461538461539,0.0,0.0
P7,0.2857142857142857,0.0,0.32857142857142857,0.11428571428571428,0.0,0.0,0.2714285714285714,0.0
O2,0.25806451612903225,0.0,0.25806451612903225,0.22580645161290322,0.0,0.0,0.25806451612903225,0.0
P4,0.0,0.4375,0.0,0.0,0.375,0.1875,0.0,0.0
FC6,0.0,0.35,0.0,0.0,0.35,0.3,0.0,0.0
Fp2,0.36893203883495146,0.0,0.20388349514563106,0.07766990291262135,0.0,0.0,0.34951456310679613,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
