,caudalanteriorcingulate-lh,entorhinal-lh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsopercularis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.2777777777777778,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.16666666666666666,0.0
entorhinal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-lh,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
lateralorbitofrontal-lh,0.06666666666666667,0.0,0.16666666666666666,0.3333333333333333,0.0,0.1,0.3333333333333333,0.0
medialorbitofrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parsopercularis-lh,0.25,0.0,0.0,0.25,0.0,0.3,0.2,0.0
rostralanteriorcingulate-lh,0.038461538461538464,0.0,0.19230769230769232,0.34615384615384615,0.0,0.07692307692307693,0.34615384615384615,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
