,caudalanteriorcingulate-lh,entorhinal-lh,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,paracentral-lh,temporalpole-lh
caudalanteriorcingulate-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.19753086419753085,0.14814814814814814,0.16049382716049382,0.0,0.16049382716049382,0.1728395061728395,0.16049382716049382
frontalpole-rh,0.0,0.12844036697247707,0.1743119266055046,0.1834862385321101,0.0,0.1834862385321101,0.14678899082568808,0.1834862385321101
fusiform-lh,0.0,0.14018691588785046,0.16822429906542055,0.17757009345794392,0.0,0.17757009345794392,0.1588785046728972,0.17757009345794392
insula-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
insula-rh,0.0,0.14018691588785046,0.16822429906542055,0.17757009345794392,0.0,0.17757009345794392,0.1588785046728972,0.17757009345794392
paracentral-lh,0.0,0.17582417582417584,0.15384615384615385,0.16483516483516483,0.0,0.16483516483516483,0.17582417582417584,0.16483516483516483
temporalpole-lh,0.0,0.13274336283185842,0.17699115044247787,0.17699115044247787,0.0,0.17699115044247787,0.1504424778761062,0.18584070796460178
