,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,F2,FCz
Fp1,0.0995260663507109,0.0,0.0,0.0,0.0,0.06635071090047394,0.0,0.0,0.0,0.0,0.014218009478672985,0.0,0.0,0.0,0.0,0.009478672985781991,0.0,0.0,0.0,0.0,0.0,0.06635071090047394,0.004739336492890996,0.0,0.0,0.0,0.0,0.0,0.10900473933649289,0.06635071090047394,0.07582938388625593,0.10426540284360189,0.07582938388625593,0.0,0.05687203791469194,0.0,0.0,0.0,0.0,0.014218009478672985,0.004739336492890996,0.0,0.0,0.0,0.004739336492890996,0.0,0.0,0.061611374407582936,0.0,0.037914691943127965,0.004739336492890996,0.009478672985781991,0.0,0.0,0.0,0.0,0.004739336492890996,0.0,0.0,0.10900473933649289,0.0,0.0
Fz,0.0,0.02456140350877193,0.028070175438596492,0.028070175438596492,0.028070175438596492,0.0,0.028070175438596492,0.028070175438596492,0.028070175438596492,0.0,0.0,0.028070175438596492,0.028070175438596492,0.028070175438596492,0.028070175438596492,0.0,0.028070175438596492,0.028070175438596492,0.028070175438596492,0.010526315789473684,0.028070175438596492,0.0,0.028070175438596492,0.028070175438596492,0.028070175438596492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02456140350877193,0.0,0.0,0.028070175438596492,0.02456140350877193,0.028070175438596492,0.0,0.028070175438596492,0.028070175438596492,0.0,0.0,0.028070175438596492,0.0,0.017543859649122806,0.0,0.028070175438596492,0.0,0.028070175438596492,0.0,0.028070175438596492,0.028070175438596492,0.028070175438596492,0.0,0.028070175438596492,0.028070175438596492,0.028070175438596492,0.0,0.028070175438596492,0.028070175438596492
F3,0.0,0.010050251256281407,0.03391959798994975,0.02512562814070352,0.02135678391959799,0.0,0.02512562814070352,0.028894472361809045,0.031407035175879394,0.0,0.0,0.026381909547738693,0.028894472361809045,0.03391959798994975,0.032663316582914576,0.0,0.03391959798994975,0.01256281407035176,0.028894472361809045,0.011306532663316583,0.028894472361809045,0.0,0.020100502512562814,0.0364321608040201,0.02763819095477387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016331658291457288,0.0,0.0,0.031407035175879394,0.008793969849246231,0.035175879396984924,0.0,0.035175879396984924,0.032663316582914576,0.0,0.0,0.020100502512562814,0.0,0.007537688442211055,0.0,0.02512562814070352,0.0,0.026381909547738693,0.0,0.0364321608040201,0.0364321608040201,0.03391959798994975,0.0,0.0364321608040201,0.020100502512562814,0.02763819095477387,0.0,0.0364321608040201,0.0364321608040201
F7,0.0,0.01195814648729447,0.03139013452914798,0.028400597907324365,0.025411061285500747,0.0,0.026905829596412557,0.029895366218236172,0.03139013452914798,0.0,0.0,0.029895366218236172,0.03139013452914798,0.03139013452914798,0.03139013452914798,0.0,0.03139013452914798,0.014947683109118086,0.029895366218236172,0.008968609865470852,0.03139013452914798,0.0,0.02391629297458894,0.03139013452914798,0.029895366218236172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01943198804185351,0.0,0.0,0.03139013452914798,0.01046337817638266,0.03139013452914798,0.0,0.03139013452914798,0.03139013452914798,0.0,0.0,0.02391629297458894,0.0,0.008968609865470852,0.0,0.028400597907324365,0.0,0.029895366218236172,0.0,0.03139013452914798,0.03139013452914798,0.03139013452914798,0.0,0.03139013452914798,0.02391629297458894,0.029895366218236172,0.0,0.03139013452914798,0.03139013452914798
FT9,0.0,0.013513513513513514,0.030405405405405407,0.030405405405405407,0.02702702702702703,0.0,0.02702702702702703,0.030405405405405407,0.030405405405405407,0.0,0.0,0.030405405405405407,0.030405405405405407,0.030405405405405407,0.030405405405405407,0.0,0.030405405405405407,0.016891891891891893,0.030405405405405407,0.008445945945945946,0.030405405405405407,0.0,0.02533783783783784,0.030405405405405407,0.030405405405405407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02027027027027027,0.0,0.0,0.030405405405405407,0.011824324324324325,0.030405405405405407,0.0,0.030405405405405407,0.030405405405405407,0.0,0.0,0.02533783783783784,0.0,0.010135135135135136,0.0,0.028716216216216218,0.0,0.030405405405405407,0.0,0.030405405405405407,0.030405405405405407,0.030405405405405407,0.0,0.030405405405405407,0.02533783783783784,0.030405405405405407,0.0,0.030405405405405407,0.030405405405405407
FC5,0.08771929824561403,0.0,0.0,0.0,0.0,0.07602339181286549,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.011695906432748537,0.0,0.0,0.0,0.0,0.0,0.07602339181286549,0.0,0.0,0.0,0.0,0.0,0.0,0.08771929824561403,0.07602339181286549,0.08187134502923976,0.08771929824561403,0.08771929824561403,0.0,0.07017543859649122,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07602339181286549,0.0,0.04678362573099415,0.0,0.011695906432748537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08771929824561403,0.0,0.0
FC1,0.0,0.009836065573770493,0.03278688524590164,0.02622950819672131,0.022950819672131147,0.0,0.029508196721311476,0.03114754098360656,0.03278688524590164,0.0,0.0,0.027868852459016394,0.029508196721311476,0.03114754098360656,0.03278688524590164,0.0,0.03278688524590164,0.014754098360655738,0.03114754098360656,0.014754098360655738,0.029508196721311476,0.0,0.021311475409836064,0.03278688524590164,0.029508196721311476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021311475409836064,0.0,0.0,0.03278688524590164,0.011475409836065573,0.03278688524590164,0.0,0.03114754098360656,0.03114754098360656,0.0,0.0,0.021311475409836064,0.0,0.006557377049180328,0.0,0.02622950819672131,0.0,0.02622950819672131,0.0,0.03278688524590164,0.03278688524590164,0.03114754098360656,0.0,0.03278688524590164,0.021311475409836064,0.029508196721311476,0.0,0.03278688524590164,0.03278688524590164
C3,0.0,0.011019283746556474,0.03305785123966942,0.026170798898071626,0.023415977961432508,0.0,0.027548209366391185,0.030303030303030304,0.03305785123966942,0.0,0.0,0.027548209366391185,0.030303030303030304,0.03168044077134986,0.03305785123966942,0.0,0.03305785123966942,0.013774104683195593,0.030303030303030304,0.012396694214876033,0.030303030303030304,0.0,0.02203856749311295,0.03305785123966942,0.028925619834710745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01790633608815427,0.0,0.0,0.03305785123966942,0.009641873278236915,0.03305785123966942,0.0,0.03168044077134986,0.03168044077134986,0.0,0.0,0.02203856749311295,0.0,0.008264462809917356,0.0,0.026170798898071626,0.0,0.027548209366391185,0.0,0.03305785123966942,0.03305785123966942,0.03168044077134986,0.0,0.03305785123966942,0.02203856749311295,0.028925619834710745,0.0,0.03305785123966942,0.03305785123966942
T7,0.0,0.009628610729023384,0.033012379642365884,0.026134800550206328,0.02200825309491059,0.0,0.027510316368638238,0.030261348005502064,0.033012379642365884,0.0,0.0,0.027510316368638238,0.030261348005502064,0.03163686382393398,0.033012379642365884,0.0,0.033012379642365884,0.013755158184319119,0.030261348005502064,0.012379642365887207,0.030261348005502064,0.0,0.02063273727647868,0.0343878954607978,0.02888583218707015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017881705639614855,0.0,0.0,0.033012379642365884,0.009628610729023384,0.033012379642365884,0.0,0.033012379642365884,0.03163686382393398,0.0,0.0,0.02063273727647868,0.0,0.0068775790921595595,0.0,0.026134800550206328,0.0,0.027510316368638238,0.0,0.0343878954607978,0.0343878954607978,0.03163686382393398,0.0,0.0343878954607978,0.02063273727647868,0.02888583218707015,0.0,0.0343878954607978,0.0343878954607978
TP9,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0
CP5,0.06896551724137931,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0
