,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.04449648711943794,0.02576112412177986,0.0,0.0351288056206089,0.00468384074941452,0.04918032786885246,0.0,0.0,0.04215456674473068,0.0,0.0,0.0,0.01873536299765808,0.05152224824355972,0.0,0.04918032786885246,0.02576112412177986,0.0,0.0,0.05152224824355972,0.0234192037470726,0.04918032786885246,0.0,0.0,0.0,0.0351288056206089,0.0,0.0,0.03044496487119438,0.00936768149882904,0.00234192037470726,0.0,0.00936768149882904,0.00234192037470726,0.0,0.0,0.0,0.0,0.05152224824355972,0.05152224824355972,0.02810304449648712,0.04918032786885246,0.0,0.05152224824355972,0.0,0.0,0.00936768149882904,0.05152224824355972,0.04918032786885246,0.0,0.0,0.00234192037470726,0.0,0.0,0.0,0.04449648711943794,0.05152224824355972,0.0,0.0,0.0,0.0
F3,0.0,0.04363636363636364,0.03636363636363636,0.0,0.04363636363636364,0.007272727272727273,0.04363636363636364,0.0,0.0,0.04363636363636364,0.0,0.0,0.0,0.02909090909090909,0.04363636363636364,0.0,0.04363636363636364,0.03636363636363636,0.0,0.0,0.04363636363636364,0.03272727272727273,0.04363636363636364,0.0,0.0,0.0,0.04363636363636364,0.0,0.0,0.03636363636363636,0.014545454545454545,0.0,0.0,0.014545454545454545,0.0,0.0,0.0,0.0,0.0,0.04363636363636364,0.04363636363636364,0.03272727272727273,0.04363636363636364,0.0,0.04363636363636364,0.0,0.0,0.014545454545454545,0.04363636363636364,0.04363636363636364,0.0,0.0,0.0036363636363636364,0.0,0.0,0.0,0.04363636363636364,0.04363636363636364,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616
FT9,0.0,0.042134831460674156,0.03089887640449438,0.0,0.042134831460674156,0.0056179775280898875,0.0449438202247191,0.0,0.0,0.042134831460674156,0.0,0.0,0.0,0.02247191011235955,0.047752808988764044,0.0,0.0449438202247191,0.03089887640449438,0.0,0.0,0.047752808988764044,0.028089887640449437,0.0449438202247191,0.0,0.0,0.0,0.042134831460674156,0.0,0.0,0.03651685393258427,0.011235955056179775,0.0028089887640449437,0.0,0.011235955056179775,0.0028089887640449437,0.0,0.0,0.0,0.0,0.047752808988764044,0.047752808988764044,0.033707865168539325,0.0449438202247191,0.0,0.047752808988764044,0.0,0.0,0.011235955056179775,0.047752808988764044,0.0449438202247191,0.0,0.0,0.0028089887640449437,0.0,0.0,0.0,0.042134831460674156,0.047752808988764044,0.0,0.0,0.0,0.0
FC5,0.0,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.024691358024691357,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0
FC1,0.0,0.04319654427645788,0.023758099352051837,0.0,0.032397408207343416,0.004319654427645789,0.04967602591792657,0.0,0.0,0.038876889848812095,0.0,0.0,0.0,0.017278617710583154,0.05399568034557235,0.0,0.05183585313174946,0.023758099352051837,0.0,0.0,0.05399568034557235,0.02159827213822894,0.04967602591792657,0.0,0.0,0.0,0.032397408207343416,0.0,0.0,0.028077753779697623,0.008639308855291577,0.0021598272138228943,0.0,0.008639308855291577,0.0021598272138228943,0.0,0.0,0.0,0.0,0.05399568034557235,0.05399568034557235,0.02591792656587473,0.05183585313174946,0.0,0.05399568034557235,0.0,0.0,0.008639308855291577,0.05399568034557235,0.05183585313174946,0.0,0.0,0.0021598272138228943,0.0,0.0,0.0,0.04319654427645788,0.05399568034557235,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06188466947960619,0.02109704641350211,0.0,0.06047819971870605,0.040787623066104076,0.02250351617440225,0.0,0.0,0.0,0.0,0.0,0.03656821378340366,0.03375527426160337,0.0,0.0,0.0,0.06188466947960619,0.046413502109704644,0.004219409282700422,0.0,0.005625879043600563,0.040787623066104076,0.0,0.0,0.0,0.008438818565400843,0.0,0.005625879043600563,0.052039381153305204,0.011251758087201125,0.04781997187060478,0.06188466947960619,0.0,0.0,0.0,0.0,0.02390998593530239,0.0,0.06469760900140648,0.0,0.0,0.0,0.0,0.035161744022503515,0.03656821378340366,0.0,0.04922644163150492,0.0,0.04922644163150492,0.0,0.0,0.02812939521800281,0.0,0.05625879043600562,0.03375527426160337
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04573170731707317,0.039634146341463415,0.0,0.04573170731707317,0.042682926829268296,0.036585365853658534,0.0,0.0,0.0,0.0,0.0,0.04573170731707317,0.039634146341463415,0.0,0.0,0.0,0.04573170731707317,0.04573170731707317,0.009146341463414634,0.0,0.012195121951219513,0.04573170731707317,0.0,0.0,0.0,0.006097560975609756,0.0,0.0,0.04573170731707317,0.012195121951219513,0.04573170731707317,0.04573170731707317,0.0,0.0,0.0,0.0,0.039634146341463415,0.0,0.04573170731707317,0.0,0.0,0.0,0.0,0.042682926829268296,0.04573170731707317,0.0,0.04573170731707317,0.0,0.042682926829268296,0.0,0.0,0.039634146341463415,0.0,0.04573170731707317,0.042682926829268296
TP9,0.0,0.044386422976501305,0.028720626631853787,0.0,0.03655352480417755,0.005221932114882507,0.04699738903394256,0.0,0.0,0.04177545691906005,0.0,0.0,0.0,0.020887728459530026,0.04960835509138381,0.0,0.04699738903394256,0.028720626631853787,0.0,0.0,0.04960835509138381,0.02610966057441253,0.04699738903394256,0.0,0.0,0.0,0.03655352480417755,0.0,0.0,0.033942558746736295,0.010443864229765013,0.0026109660574412533,0.0,0.010443864229765013,0.0026109660574412533,0.0,0.0,0.0,0.0,0.04960835509138381,0.04960835509138381,0.031331592689295036,0.04699738903394256,0.0,0.04960835509138381,0.0,0.0,0.010443864229765013,0.04960835509138381,0.04699738903394256,0.0,0.0,0.0026109660574412533,0.0,0.0,0.0,0.044386422976501305,0.04960835509138381,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06099290780141844,0.02127659574468085,0.0,0.059574468085106386,0.04113475177304964,0.02269503546099291,0.0,0.0,0.0,0.0,0.0,0.03687943262411347,0.03404255319148936,0.0,0.0,0.0,0.06099290780141844,0.04680851063829787,0.00425531914893617,0.0,0.005673758865248227,0.04113475177304964,0.0,0.0,0.0,0.00851063829787234,0.0,0.005673758865248227,0.0524822695035461,0.011347517730496455,0.04822695035460993,0.06099290780141844,0.0,0.0,0.0,0.0,0.024113475177304965,0.0,0.062411347517730496,0.0,0.0,0.0,0.0,0.03546099290780142,0.03687943262411347,0.0,0.04964539007092199,0.0,0.04964539007092199,0.0,0.0,0.028368794326241134,0.0,0.05673758865248227,0.03404255319148936
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050590219224283306,0.025295109612141653,0.0,0.050590219224283306,0.045531197301854974,0.026981450252951095,0.0,0.0,0.0,0.0,0.0,0.04215851602023609,0.0387858347386172,0.0,0.0,0.0,0.050590219224283306,0.048903878583473864,0.00505902192242833,0.0,0.006745362563237774,0.045531197301854974,0.0,0.0,0.0,0.01011804384485666,0.0,0.006745362563237774,0.050590219224283306,0.013490725126475547,0.048903878583473864,0.050590219224283306,0.0,0.0,0.0,0.0,0.02866779089376054,0.0,0.050590219224283306,0.0,0.0,0.0,0.0,0.04047217537942664,0.04215851602023609,0.0,0.050590219224283306,0.0,0.048903878583473864,0.0,0.0,0.03372681281618887,0.0,0.048903878583473864,0.0387858347386172
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043835616438356165,0.03561643835616438,0.0,0.043835616438356165,0.043835616438356165,0.038356164383561646,0.0,0.0,0.0,0.0,0.0,0.043835616438356165,0.043835616438356165,0.0,0.0,0.0,0.043835616438356165,0.043835616438356165,0.00821917808219178,0.0,0.010958904109589041,0.043835616438356165,0.0,0.0,0.0,0.010958904109589041,0.0,0.005479452054794521,0.043835616438356165,0.01643835616438356,0.043835616438356165,0.043835616438356165,0.0,0.0,0.0,0.0,0.0410958904109589,0.0,0.043835616438356165,0.0,0.0,0.0,0.0,0.043835616438356165,0.043835616438356165,0.0,0.043835616438356165,0.0,0.043835616438356165,0.0,0.0,0.043835616438356165,0.0,0.043835616438356165,0.043835616438356165
P3,0.0,0.041474654377880185,0.03686635944700461,0.0,0.041474654377880185,0.009216589861751152,0.041474654377880185,0.0,0.0,0.041474654377880185,0.0,0.0,0.0,0.03225806451612903,0.041474654377880185,0.0,0.041474654377880185,0.041474654377880185,0.0,0.0,0.041474654377880185,0.03686635944700461,0.041474654377880185,0.0,0.0,0.0,0.041474654377880185,0.0,0.0,0.041474654377880185,0.018433179723502304,0.0,0.0,0.018433179723502304,0.0,0.0,0.0,0.0,0.0,0.041474654377880185,0.041474654377880185,0.03686635944700461,0.041474654377880185,0.0,0.041474654377880185,0.0,0.0,0.018433179723502304,0.041474654377880185,0.041474654377880185,0.0,0.0,0.004608294930875576,0.0,0.0,0.0,0.041474654377880185,0.041474654377880185,0.0,0.0,0.0,0.0
