,frontalpole-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,parstriangularis-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.39502762430939226,0.12430939226519337,0.15469613259668508,0.11049723756906077,0.0,0.07458563535911603,0.0,0.1408839779005525
isthmuscingulate-rh,0.14655172413793102,0.5028735632183908,0.09195402298850575,0.23563218390804597,0.0,0.014367816091954023,0.008620689655172414,0.0
parahippocampal-lh,0.14698162729658792,0.07349081364829396,0.41732283464566927,0.08923884514435695,0.13648293963254593,0.0,0.13648293963254593,0.0
parahippocampal-rh,0.12672176308539945,0.22589531680440772,0.11019283746556474,0.45179063360881544,0.03856749311294766,0.008264462809917356,0.03856749311294766,0.0
parstriangularis-lh,0.0,0.0,0.17627118644067796,0.04406779661016949,0.511864406779661,0.0,0.2677966101694915,0.0
rostralanteriorcingulate-rh,0.116751269035533,0.03553299492385787,0.005076142131979695,0.025380710659898477,0.0,0.7461928934010152,0.0,0.07106598984771574
temporalpole-lh,0.0,0.0035211267605633804,0.18309859154929578,0.045774647887323945,0.30633802816901406,0.0,0.4612676056338028,0.0
temporalpole-rh,0.23809523809523808,0.0,0.0,0.0,0.0,0.07792207792207792,0.0,0.683982683982684
