,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralmiddlefrontal-lh,superiorparietal-lh
frontalpole-lh,0.3876898481215028,0.14548361310951238,0.0031974420463629096,0.16786570743405277,0.2749800159872102,0.020783373301358914,0.0,0.0
frontalpole-rh,0.14227970897332257,0.3718674211802749,0.0,0.24737267582861763,0.1544058205335489,0.08407437348423606,0.0,0.0
isthmuscingulate-rh,0.005063291139240506,0.0,0.49873417721518987,0.0,0.0,0.2708860759493671,0.11223628691983123,0.11308016877637131
medialorbitofrontal-lh,0.1505703422053232,0.22965779467680608,0.0,0.3429657794676806,0.19239543726235742,0.0844106463878327,0.0,0.0
medialorbitofrontal-rh,0.2448690728945506,0.14366595895258316,0.0,0.18895966029723993,0.4048124557678698,0.017692852087756547,0.0,0.0
parahippocampal-rh,0.015438596491228071,0.07017543859649122,0.21894736842105264,0.07649122807017544,0.013333333333333334,0.35719298245614034,0.12491228070175439,0.12350877192982457
rostralmiddlefrontal-lh,0.0,0.0,0.09975267930750206,0.0,0.0,0.1368507831821929,0.39818631492168177,0.36521022258862323
superiorparietal-lh,0.0,0.0,0.09927942353883107,0.0,0.0,0.1313050440352282,0.35628502802241796,0.41313050440352284
