,Fp1,P8,TP10,AF7,PO8,P6,TP8,AF4
Fp1,0.4222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
P8,0.28776978417266186,0.4748201438848921,0.0,0.0,0.0,0.0,0.0,0.23741007194244604
TP10,0.0,0.0,0.20175438596491227,0.21052631578947367,0.20175438596491227,0.19298245614035087,0.19298245614035087,0.0
AF7,0.0,0.0,0.17307692307692307,0.3230769230769231,0.17307692307692307,0.16538461538461538,0.16538461538461538,0.0
PO8,0.0,0.0,0.2025862068965517,0.20689655172413793,0.2025862068965517,0.1939655172413793,0.1939655172413793,0.0
P6,0.0,0.0,0.20434782608695654,0.2,0.20434782608695654,0.1956521739130435,0.1956521739130435,0.0
TP8,0.0,0.0,0.20089285714285715,0.20535714285714285,0.20089285714285715,0.19642857142857142,0.19642857142857142,0.0
AF4,0.39880952380952384,0.19642857142857142,0.0,0.0,0.0,0.0,0.0,0.40476190476190477
